EXPLOTACION,AÑO,MES,MOTIVO,TIPO CLIENTE,USO,ACTIVIDAD,CANTIDAD
ALICANTE,2.023,1,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,3
ALICANTE,2.023,1,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,74
ALICANTE,2.023,1,Procede de baja,Particular,NO DOMÉSTICO,INSTALACIONES VARIAS,4
ALICANTE,2.023,1,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,8
ALICANTE,2.023,1,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.023,2,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,4
ALICANTE,2.023,2,Alta nueva,Particular,OBRAS,OBRAS,8
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,INSTALACIONES DEPORTIVAS/CLUBS DEPORTIVOS,1
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,2,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),3
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,2,Alta nueva,Particular,COMERCIAL,INDUSTRIAS,1
ALICANTE,2.023,2,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,36
ALICANTE,2.023,2,Cambio titular,Particular,COMERCIAL,ENTIDAD SIN ANIMO DE LUCRO,1
ALICANTE,2.023,2,Cambio titular,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,2,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,35
ALICANTE,2.023,2,Cambio titular,Particular,COMERCIAL,PUBS Y LOCALES CON HORARIO ESPECIAL,1
ALICANTE,2.023,2,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.023,2,Cambio titular,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.023,2,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,2,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,12
ALICANTE,2.023,2,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",5
ALICANTE,2.023,2,Procede de baja,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.023,2,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,68
ALICANTE,2.023,2,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,3
ALICANTE,2.023,3,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.023,3,Alta nueva,Particular,OBRAS,OBRAS,8
ALICANTE,2.023,3,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.023,3,Alta nueva,Particular,OBRAS,APARATOS,2
ALICANTE,2.023,3,Alta nueva,Particular,COMERCIAL,APARATOS,1
ALICANTE,2.023,3,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),5
ALICANTE,2.023,3,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,3,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",6
ALICANTE,2.023,3,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,10
ALICANTE,2.023,3,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.023,3,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,51
ALICANTE,2.023,3,Alta nueva,Particular,NO DOMÉSTICO,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,3,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,43
ALICANTE,2.023,3,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,17
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,VIVIENDAS,1
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,ENTIDAD SIN ANIMO DE LUCRO,1
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,3
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.023,3,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,3,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,80
ALICANTE,2.023,4,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",2
ALICANTE,2.023,4,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,3
ALICANTE,2.023,4,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,4,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.023,4,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,4,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,17
ALICANTE,2.023,4,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.023,4,Alta nueva,Particular,OBRAS,OBRAS,2
ALICANTE,2.023,4,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.023,4,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,51
ALICANTE,2.023,4,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,4,Procede de baja,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.023,4,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,4,Procede de baja,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.023,4,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,12
ALICANTE,2.023,4,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.023,4,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,65
ALICANTE,2.023,4,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,INSTALACIONES VARIAS,2
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,2
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,7
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,5,Alta nueva,Particular,OBRAS,APARATOS,1
ALICANTE,2.023,5,Alta nueva,Particular,OBRAS,OBRAS,7
ALICANTE,2.023,5,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,21
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,5,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,5,Cambio titular,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.023,5,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,5,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,67
ALICANTE,2.023,5,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.023,5,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,29
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.023,5,Procede de baja,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,5,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,79
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.023,5,Procede de baja,Particular,COMERCIAL,PARQUES MOVILES Y DE MAQUINARIA,1
ALICANTE,2.023,6,Alta nueva,Particular,COMERCIAL,TALLERES MENORES,1
ALICANTE,2.023,6,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.023,6,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.023,6,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,6,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",7
ALICANTE,2.023,6,Alta nueva,Particular,COMERCIAL,AYTO.ALICANTE: CENTROS DE ENSEÑANZA,1
ALICANTE,2.023,6,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.023,6,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,25
ALICANTE,2.023,6,Alta nueva,Particular,OBRAS,OBRAS,6
ALICANTE,2.023,6,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.023,6,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,6,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,43
ALICANTE,2.023,6,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,13
ALICANTE,2.023,6,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,6,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,6,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,6,Procede de baja,Particular,NO DOMÉSTICO,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,6,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,75
ALICANTE,2.023,7,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,7,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),10
ALICANTE,2.023,7,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,7,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,128
ALICANTE,2.023,7,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.023,7,Alta nueva,Particular,OBRAS,OBRAS,2
ALICANTE,2.023,7,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,7,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.023,7,Alta nueva,Particular,OBRAS,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.023,7,Cambio titular,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.023,7,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.023,7,Cambio titular,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.023,7,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,33
ALICANTE,2.023,7,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS UNIFAMILIARES,1
ALICANTE,2.023,7,Cambio titular,Particular,COMERCIAL,PARQUES MOVILES Y DE MAQUINARIA,1
ALICANTE,2.023,7,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,15
ALICANTE,2.023,7,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,4
ALICANTE,2.023,7,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,7,Procede de baja,Particular,INDUSTRIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,7,Procede de baja,Particular,DOMÉSTICO,INSTALACIONES DEPORTIVAS/CLUBS DEPORTIVOS,1
ALICANTE,2.023,7,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,56
ALICANTE,2.023,7,Procede de baja,Particular,DOMÉSTICO,DESCALCIFICADORES,1
ALICANTE,2.023,7,Procede de baja,Particular,COMERCIAL,MERCADOS,1
ALICANTE,2.023,7,Procede de baja,Particular,INDUSTRIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,8,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.023,8,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,52
ALICANTE,2.023,8,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.023,8,Alta nueva,Particular,COMERCIAL,INSTALACIONES VARIAS,1
ALICANTE,2.023,8,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,8,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),7
ALICANTE,2.023,8,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,41
ALICANTE,2.023,8,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.023,8,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,8,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,43
ALICANTE,2.023,8,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,8,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,8,Procede de baja,Particular,RIEGO/BALDEO,VIVIENDAS,1
ALICANTE,2.023,8,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,8,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,15
ALICANTE,2.023,8,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,9,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.023,9,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.023,9,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),5
ALICANTE,2.023,9,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.023,9,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,9,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,9,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,9,Alta nueva,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.023,9,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,9,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,34
ALICANTE,2.023,9,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,9,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,9,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,44
ALICANTE,2.023,9,Procede de baja,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.023,9,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.023,9,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,16
ALICANTE,2.023,9,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,59
ALICANTE,2.023,9,Procede de baja,Particular,COMERCIAL,TALLERES MECANICOS Y SIMILAR,1
ALICANTE,2.023,9,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,9,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,1
ALICANTE,2.023,10,Alta nueva,Particular,COMERCIAL,INSTALACIONES VARIAS,1
ALICANTE,2.023,10,Alta nueva,Particular,RIEGO/BALDEO,RIEGO AGUA REUTILIZADA,1
ALICANTE,2.023,10,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.023,10,Alta nueva,Emp.Grupo,OBRAS,OBRAS,1
ALICANTE,2.023,10,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),3
ALICANTE,2.023,10,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,76
ALICANTE,2.023,10,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,3
ALICANTE,2.023,10,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,10,Cambio titular,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,10,Cambio titular,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.023,10,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.023,10,Cambio titular,Particular,DOMÉSTICO,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.023,10,Cambio titular,Particular,COMERCIAL,HOSTALES Y PENSIONES,1
ALICANTE,2.023,10,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,36
ALICANTE,2.023,10,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,42
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,17
ALICANTE,2.023,10,Procede de baja,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,CENTROS DE ENSEÑANZA,1
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,COMERCIO INDUSTRIAL,1
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,BARES SIN RESTAURACION Y CAFETERIAS,2
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,3
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",3
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,10,Procede de baja,Oficial,COMERCIAL,ORGANISMOS OFICIALES,1
ALICANTE,2.023,10,Procede de baja,Particular,COMERCIAL,INSTALACIONES DEPORTIVAS/CLUBS DEPORTIVOS,1
ALICANTE,2.023,11,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),3
ALICANTE,2.023,11,Alta nueva,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,1
ALICANTE,2.023,11,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,1
ALICANTE,2.023,11,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,31
ALICANTE,2.023,11,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,11,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,8
ALICANTE,2.023,11,Alta nueva,Particular,OBRAS,OBRAS,3
ALICANTE,2.023,11,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,3
ALICANTE,2.023,11,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,2
ALICANTE,2.023,11,Cambio titular,Particular,OBRAS,OBRAS,1
ALICANTE,2.023,11,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,44
ALICANTE,2.023,11,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,11,Procede de baja,Oficial,COMERCIAL,ORGANISMOS OFICIALES,1
ALICANTE,2.023,11,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,18
ALICANTE,2.023,11,Procede de baja,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),1
ALICANTE,2.023,11,Procede de baja,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.023,11,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,43
ALICANTE,2.023,11,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,11,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",4
ALICANTE,2.023,12,Alta nueva,Particular,OBRAS,OBRAS,5
ALICANTE,2.023,12,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.023,12,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,19
ALICANTE,2.023,12,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,2
ALICANTE,2.023,12,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),5
ALICANTE,2.023,12,Alta nueva,Particular,NO DOMÉSTICO,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,12,Alta nueva,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",1
ALICANTE,2.023,12,Alta nueva,Particular,DOMÉSTICO,HOSTALES Y PENSIONES,1
ALICANTE,2.023,12,Alta nueva,Particular,FUENTES,RIEGOS FUENTES Y JARDINES,1
ALICANTE,2.023,12,Cambio titular,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.023,12,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,4
ALICANTE,2.023,12,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,41
ALICANTE,2.023,12,Cambio titular,Particular,COMERCIAL,RESTAURANTES/CERVECERIAS Y BARES CON RESTAURACION,2
ALICANTE,2.023,12,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,55
ALICANTE,2.023,12,Procede de baja,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",2
ALICANTE,2.023,12,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,11
ALICANTE,2.024,1,Alta nueva,Particular,DOMÉSTICO,COM. PROPIETARIOS(LIMPIEZA),8
ALICANTE,2.024,1,Alta nueva,Particular,OBRAS,OBRAS,3
ALICANTE,2.024,1,Alta nueva,Particular,COMERCIAL,OFICINAS PROFESIONALES Y OTRAS DEPENDENCIAS,2
ALICANTE,2.024,1,Alta nueva,Particular,COMERCIAL,"VADOS, TRASTEROS E INMUEBLES SIN ACTIVIDAD",1
ALICANTE,2.024,1,Alta nueva,Particular,COMERCIAL,INSTALACIONES VARIAS,1
ALICANTE,2.024,1,Alta nueva,Particular,DOMÉSTICO,VIVIENDAS,61
ALICANTE,2.024,1,Alta nueva,Particular,DOMÉSTICO,DESCALCIFICADORES,1
ALICANTE,2.024,1,Alta nueva,Particular,SERV. CONTRAINCENDIOS,BOCA INCENDIO EXTERNA,1
ALICANTE,2.024,1,Alta nueva,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,6
ALICANTE,2.024,1,Alta nueva,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
ALICANTE,2.024,1,Cambio titular,Particular,DOMÉSTICO,VIVIENDAS,41
ALICANTE,2.024,1,Cambio titular,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,1
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,HOTELES Y RESIDENCIAS,1
ALICANTE,2.024,1,Procede de baja,Particular,DOMÉSTICO,VIVIENDAS,53
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,"HOSPITALES, CENTROS DE SALUD Y OTROS",3
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,LOCALES COMERCIALES/COMERCIO,10
ALICANTE,2.024,1,Procede de baja,Particular,COMERCIAL,ALMACENES Y NAVES DE MERCANCIAS,1
